SID,SNAME,SEX,HEIGHT,BDATE,DORM
04041701,李任维,女,169.4,2004-06-22,东2舍603
04041711,侯莲宁,女,161.17,2004-12-10,东2舍805
04041720,任承旖,男,169.0,2004-10-24,西1舍338
04041731,杨洛枝,女,161.71,2004-05-22,东2舍733
04041741,孙沁婷,女,154.48,2004-10-19,南2舍407
04041750,赵咏颜,男,171.0,2004-02-16,南1舍801
04041761,任兔莲,女,164.67,2004-05-04,西1舍520
04041770,黄克雄,男,169.0,2004-08-29,北2舍140
04041780,丁彬密,男,175.0,2004-05-10,东2舍636
04041791,徐虞雨,女,166.81,2004-02-07,东1舍436
04041801,傅童瑗,女,165.11,2004-12-07,西2舍817
04041811,唐美环,女,162.65,2004-12-28,东2舍631
04041821,毛松芬,女,164.58,2004-03-06,北2舍912
04041830,刘函李,男,184.0,2004-10-04,西1舍112
04041840,刘纲琪,男,157.0,2003-11-06,西2舍303
04041850,胡旖韵,男,179.0,2005-07-27,西2舍209
04041861,张冉银,女,158.57,2005-07-11,西2舍316
04041871,童秀瑛,女,170.82,2004-08-04,北1舍902
04041880,罗坤晏,男,171.0,2004-12-12,西1舍707
04041890,马骢敬,男,174.0,2003-11-07,北1舍116
04041901,程榆君,女,182.67,2004-07-29,东1舍339
04041911,王菱暄,女,146.51,2004-07-01,北2舍429
04041920,李益之,男,177.0,2004-05-17,西2舍531
04041930,齐敖坤,男,190.0,2004-09-07,南2舍833
04041941,刘素群,女,145.72,2004-03-09,西1舍406
04041951,项玉煦,女,164.54,2004-04-23,西2舍332
04041961,张琦翔,女,164.93,2004-01-02,北2舍629
04041971,张瑗瑶,女,162.45,2003-10-22,东2舍238
04041980,崔航谦,男,170.0,2004-10-13,南1舍521
04041991,姜雯晴,女,160.13,2004-07-30,西2舍204
04042001,冯卉晋,女,174.18,2004-10-28,东1舍831
04042011,王娣悦,女,165.24,2004-10-18,西2舍531
04042020,臧中志,男,190.0,2004-12-30,东2舍106
04042031,周紫涵,女,173.83,2004-06-16,西1舍122
04042041,王思育,女,156.26,2004-08-11,西2舍803
04042051,黄维茵,女,153.24,2003-10-07,东1舍728
04042061,刘芃春,女,160.19,2005-01-22,南2舍408
04042070,郭劻寒,男,177.0,2004-05-29,东2舍725
04042081,陈珊瑞,女,165.7,2004-04-05,东1舍715
04042091,韩葵亦,女,159.45,2004-07-16,北2舍619
04042101,何鸥傲,女,170.42,2004-10-16,南1舍528
04042111,许雅珞,女,159.14,2004-10-23,东1舍128
04042120,曾之轩,男,167.0,2004-08-17,北2舍740
04042131,王镱靖,女,165.17,2004-12-22,东1舍522
04042141,杨德琴,女,159.13,2004-04-04,北2舍127
04042151,朱悦姣,女,166.84,2004-07-07,西2舍123
04042160,刘辰川,男,176.0,2004-10-14,东2舍424
04042171,孙群振,女,158.61,2004-07-13,东2舍826
04042181,熊蕴贞,女,155.22,2005-02-16,南1舍802
04042191,戴梓洁,女,162.27,2004-04-17,东1舍814
04042200,桂辉越,男,166.0,2004-08-04,西2舍627
04042211,谢玮蝶,女,159.61,2004-07-04,西1舍522
04042221,张奇桂,女,175.01,2004-06-15,西2舍702
04042230,王辰示,男,170.0,2004-08-16,北1舍630
04042240,赖驾超,男,154.0,2004-08-01,北2舍901
04042250,罗敖伟,男,172.0,2004-07-11,西2舍106
04042261,崔伊苑,女,157.68,2004-02-23,北1舍324
04042271,丁歆婕,女,157.17,2005-01-19,东1舍410
04042280,植涵衍,男,166.0,2004-01-14,北1舍701
04042290,田克飒,男,179.0,2004-08-12,北1舍603
04042301,郑倚洛,女,177.59,2004-11-02,南2舍319
04042311,周丹文,女,163.43,2004-08-24,东2舍637
04042320,蒋朋柒,男,171.0,2004-10-08,东1舍624
04042331,刘盼烟,女,170.27,2004-09-12,西1舍430
04042340,龙照书,男,174.0,2003-12-11,南2舍903
04042350,林频瑜,男,178.0,2004-07-13,东1舍737
04042361,丁晓婕,女,162.46,2004-10-11,东2舍916
04042370,鄢韵瑾,男,187.0,2004-09-06,北2舍423
04042380,张钦矾,男,174.0,2004-10-17,东1舍119
04042391,卢歆茵,女,164.64,2004-05-10,东1舍711
04042401,麦南皎,女,159.92,2003-11-09,西1舍621
04042411,许月雁,女,166.28,2004-08-13,南1舍424
04042420,孙杰章,男,176.0,2004-04-04,北2舍315
04042431,张夏叶,女,167.26,2004-05-31,北2舍430
04042440,冯君珺,男,190.0,2004-06-23,东2舍923
04042450,张士衍,男,167.0,2004-06-20,西2舍608
04042460,李升卿,男,161.0,2004-01-01,西2舍820
04042470,张易珺,男,175.0,2004-02-29,东1舍609
04042481,王木茹,女,159.33,2004-08-25,北2舍836
04042491,李媛光,女,165.42,2004-04-14,西2舍327
04042500,王柒铠,男,178.0,2004-11-18,南1舍536
04042510,孙含卫,男,182.0,2003-12-17,北2舍430
04042520,高佳越,男,186.0,2004-05-12,北2舍922
04042530,吴略旭,男,173.0,2004-04-10,南2舍230
04042540,余儒霖,男,177.0,2004-10-23,东2舍338
04042551,路瑾碧,女,158.3,2004-06-01,北2舍117
04042560,董蔚洋,男,172.0,2003-10-13,东1舍638
04042570,梁永和,男,177.0,2004-06-07,东1舍911
04042581,王维凉,女,166.07,2004-02-16,东2舍710
04042590,宋虚俊,男,171.0,2004-05-03,南2舍938
04042600,徐恬尧,男,174.0,2004-01-10,南1舍509
04042611,杨正诺,女,165.64,2005-02-22,西1舍628
04042621,李彦秋,女,161.3,2004-10-16,东1舍407
04042631,张萱艺,女,157.87,2003-09-29,北1舍103
04042640,杜鸿锐,男,167.0,2004-01-17,南1舍219
04042651,游慧蓓,女,180.06,2004-04-24,北2舍127
04042660,罗易拾,男,180.0,2004-01-31,南2舍128
04042670,赵佑生,男,166.0,2004-05-16,西1舍806
04042681,任聪花,女,160.64,2004-11-26,北1舍333
04042690,邓广葆,男,167.0,2003-12-11,西2舍632
04042701,李虹露,女,154.91,2004-02-03,南2舍224
04042710,殷浣亭,男,172.0,2004-09-16,西2舍134
04042721,胡琴爽,女,157.75,2004-07-05,东1舍521
04042731,张影琳,女,169.12,2004-08-26,东1舍440
04042741,师然瑷,女,163.64,2003-09-22,北1舍312
04042751,兰蓓钰,女,149.23,2004-10-13,南2舍606
04042760,郭岑耀,男,178.0,2004-08-11,北2舍520
04042770,蓝君俯,男,166.0,2004-02-06,西1舍705
04042780,郭海保,男,171.0,2004-03-20,北2舍103
04042791,董宛槽,女,164.03,2005-01-20,南2舍421
04042801,张蕴宸,女,168.39,2003-08-29,北2舍307
04042810,王含皓,男,179.0,2004-03-23,南1舍226
04042821,罗哲龙,女,164.22,2005-03-12,北2舍102
04042831,吴美峥,女,150.68,2004-03-29,西2舍723
04042841,陈环音,女,170.11,2003-09-23,南1舍236
04042850,孙晨楠,男,175.0,2004-08-29,东1舍424
04042860,方充旷,男,184.0,2004-04-25,南2舍927
04042871,王香振,女,156.44,2004-08-12,南2舍515
04042880,李谱广,男,174.0,2004-03-09,东2舍333
04042890,赵风义,男,180.0,2004-08-26,西2舍833
04042900,康利盛,男,177.0,2004-11-21,西1舍409
04042911,刘漫书,女,160.95,2003-08-14,南2舍725
04042921,张佩晨,女,165.04,2004-08-23,西1舍816
04042931,朱智秋,女,164.88,2004-11-01,南2舍925
04042941,王蓓钰,女,169.37,2004-11-01,东1舍430
04042950,聂贵辰,男,186.0,2005-07-03,东1舍910
04042960,郭昱登,男,180.0,2005-03-08,西1舍538
04042971,王嫣卷,女,168.93,2004-08-05,西1舍638
04042981,赵听柔,女,146.21,2004-06-12,西2舍635
04042990,吴沧军,男,179.0,2005-04-07,北2舍125
04043000,李辈衍,男,180.0,2004-09-26,东2舍338
04043010,谭颜苗,男,174.0,2004-04-10,东1舍907
04043020,王纲章,男,177.0,2005-02-19,北1舍202
04043030,李帝珺,男,166.0,2004-07-08,东1舍929
04043041,宋光任,女,159.4,2004-04-19,西2舍929
04043050,高葆万,男,175.0,2003-12-09,北1舍404
04043060,黄颔澜,男,176.0,2004-07-14,北1舍622
04043071,贾依双,女,159.15,2004-04-20,东1舍825
04043080,孙朕卿,男,180.0,2004-05-27,南1舍715
04043090,张恬济,男,169.0,2004-07-18,东1舍336
04043100,陈涛翰,男,167.0,2005-01-22,北1舍428
04043110,刘烨鹰,男,178.0,2004-07-15,北2舍627
04043121,赵正允,女,156.85,2004-07-04,东1舍918
04043130,姚楠希,男,171.0,2004-07-25,西1舍320
04043141,黄荫婷,女,174.82,2004-08-28,西1舍803
04043150,梁昭昂,男,171.0,2004-10-06,北2舍721
04043160,方豪示,男,183.0,2004-09-30,北1舍236
04043170,金风争,男,169.0,2004-09-19,南2舍606
04043180,车乔智,男,159.0,2004-05-14,南2舍721
04043191,戴扬碧,女,163.39,2004-10-12,北2舍316
04043201,杨玮龙,女,167.86,2004-04-17,东1舍216
04043211,孙聪林,女,171.8,2004-10-21,东2舍824
04043221,张煦贺,女,160.65,2003-12-10,西1舍406
04043230,张凰衡,男,172.0,2004-09-05,北2舍704
04043240,揭辈和,男,170.0,2005-03-19,南1舍240
04043251,张烨芥,女,165.12,2003-06-18,南2舍306
04043261,曹缦琪,女,168.03,2003-09-30,东2舍630
04043270,李诤国,男,168.0,2004-04-21,北2舍223
04043280,李溯才,男,171.0,2004-05-21,北1舍616
04043291,黄珍青,女,158.52,2004-05-11,东2舍203
04043300,林士略,男,181.0,2004-10-19,北2舍410
04043311,欧羽黛,女,155.57,2005-02-02,东1舍522
04043320,李明达,男,174.0,2004-04-06,南2舍502
04043331,沈莎绮,女,166.71,2003-10-27,南2舍815
04043340,李语嘉,男,178.0,2003-12-22,南2舍118
04043351,李珂潇,女,161.09,2004-08-14,北2舍614
04043361,郑宇青,女,161.38,2004-07-26,西2舍139
04043370,程凰乾,男,165.0,2004-05-30,南1舍430
04043381,方芫芝,女,160.99,2004-05-18,西2舍816
04043391,罗姝菊,女,165.84,2004-02-01,南2舍319
04043400,冯烊致,男,176.0,2004-09-07,南2舍624
04043411,黄琶嫣,女,164.83,2004-07-26,南1舍730
04043420,黄洲保,男,171.0,2005-05-05,北1舍312
04043431,王卓初,女,158.92,2004-07-10,南1舍417
04043440,胡卿寒,男,163.0,2004-02-22,北1舍829
04043451,周趣聪,女,162.22,2004-08-31,北2舍904
04043461,王家筠,女,161.23,2004-07-12,北1舍104
04043471,梅璟智,女,166.07,2005-06-02,北1舍532
04043480,杨襦杉,男,175.0,2005-01-02,西1舍825
04043490,王平溪,男,173.0,2004-01-15,东2舍719
04043500,詹飒帅,男,192.0,2004-06-15,南2舍705
04043511,胡昊姣,女,161.61,2004-08-29,北1舍121
04043521,许香怜,女,167.92,2004-07-26,北1舍237
04043531,高婷烷,女,176.64,2004-02-29,西2舍702
04043540,李亨襦,男,168.0,2003-12-14,北1舍927
04043550,苏均翰,男,180.0,2004-09-08,东2舍529
04043561,廖佑颖,女,164.98,2004-08-28,北2舍502
04043570,陆诤蓝,男,174.0,2004-09-14,南2舍606
04043581,刘泽涵,女,174.16,2004-07-01,北2舍727
04043591,谢曼荫,女,170.02,2005-05-13,南2舍502
04043600,杨歌浣,男,168.0,2003-11-16,北2舍435
04043611,李梓伟,女,174.13,2004-09-16,东2舍830
04043621,刘宁贻,女,165.58,2004-09-09,南2舍233
04043631,苏嘉瑶,女,167.37,2004-10-22,西2舍909
04043641,王文媱,女,157.54,2004-09-30,西2舍928
04043651,牛舞飘,女,159.72,2004-07-10,西2舍817
04043660,朱珺镇,男,163.0,2004-06-02,西1舍424
04043670,张东燏,男,158.0,2004-11-17,西2舍632
04043680,刘澎康,男,165.0,2004-12-26,南2舍230
04043690,李乒章,男,166.0,2004-05-16,东1舍911
04043701,周奇筠,女,169.72,2004-06-22,东1舍512
04043711,于巧溪,女,163.91,2004-07-25,南1舍526
04043720,吴迅业,男,167.0,2003-10-19,北2舍913
04043731,王悦泽,女,163.16,2004-08-20,北2舍738
04043740,汪璥卿,男,174.0,2004-08-22,北1舍333
04043751,戴阳洛,女,162.31,2004-06-30,东2舍539
04043761,徐琶莺,女,169.63,2004-05-29,南1舍226
04043771,刘云路,女,152.52,2004-03-31,西1舍517
04043781,刘珍菁,女,159.56,2004-04-29,西1舍229
04043791,宋素兔,女,163.68,2004-07-22,北2舍207
04043801,黄卿葵,女,154.74,2004-09-25,西2舍415
04043810,孙克楠,男,176.0,2004-02-05,北2舍226
04043820,尹渝示,男,170.0,2004-07-16,南1舍436
04043831,刘英欢,女,157.39,2005-09-28,北2舍625
04043841,王鹃昊,女,160.38,2005-01-15,东2舍140
04043851,刘昭暄,女,160.32,2004-04-13,北2舍717
04043861,王贞虞,女,156.55,2003-07-13,西2舍737
04043870,李之翊,男,177.0,2004-03-31,东2舍137
04043880,侯远海,男,174.0,2005-03-31,西2舍335
04043890,傅鸿棋,男,175.0,2004-06-09,北2舍825
04043900,张豪蔚,男,192.0,2004-04-13,西2舍223
04043911,王宛人,女,165.35,2004-11-19,南2舍828
04043920,邝光禛,男,173.0,2004-04-19,东1舍528
04043930,谷擎掣,男,179.0,2004-04-22,东1舍711
04043941,张婷素,女,163.01,2004-12-18,北2舍436
04043950,徐示葆,男,181.0,2004-05-19,北2舍816
04043960,杨毅光,男,177.0,2003-12-31,东2舍501
04043971,徐璇娣,女,156.16,2003-04-22,南2舍806
04043981,孙娴叶,女,155.17,2004-04-07,北1舍927
04043990,陶照韩,男,167.0,2004-07-21,南1舍539
04044001,韩宸木,女,155.49,2004-09-10,东1舍119
04044010,王焘武,男,165.0,2004-12-17,南1舍517
04044020,彭烊锦,男,174.0,2004-04-23,南1舍231
04044030,李毅燏,男,172.0,2005-02-07,北1舍527
04044040,郜生洋,男,164.0,2004-10-04,东2舍936
04044051,侯路融,女,158.08,2004-11-30,西1舍410
04044060,吴钦和,男,173.0,2003-11-29,东1舍303
04044071,傅茗筱,女,154.87,2004-12-04,东2舍115
04044081,王新樱,女,163.68,2004-10-06,北2舍436
04044091,许彩绣,女,164.28,2004-11-22,北2舍621
04044101,史柏蝶,女,150.21,2004-09-18,南1舍910
04044110,范社生,男,172.0,2003-11-22,南1舍517
04044120,张航拾,男,193.0,2003-07-31,南2舍126
04044131,朱凉夏,女,150.2,2004-01-31,西2舍514
04044141,屈飘怀,女,160.34,2005-02-03,西1舍414
04044151,陈人莉,女,156.42,2004-10-28,西2舍538
04044160,刘保翊,男,164.0,2005-03-29,西2舍428
04044171,徐德杭,女,168.97,2004-12-04,东2舍624
04044181,倪馥珠,女,162.81,2004-06-28,北1舍403
04044190,于霖骏,男,164.0,2004-09-05,东1舍130
04044201,杨蕊娟,女,158.78,2004-03-24,南2舍428
04044210,韦邦烁,男,188.0,2004-08-04,东1舍830
04044220,吕冰易,男,167.0,2004-09-30,东2舍929
04044231,张尔觅,女,159.7,2004-10-05,西2舍626
04044241,王淑楚,女,159.39,2004-11-23,东2舍621
04044250,孙旖旭,男,170.0,2003-11-23,北1舍808
04044261,杨自洁,女,145.27,2004-10-01,东2舍736
04044271,朱铃桃,女,169.79,2004-02-25,东2舍734
04044280,陈言溪,男,167.0,2005-02-06,东2舍622
04044290,王善卓,男,185.0,2005-01-17,南2舍110
04044300,欧阳广,男,183.0,2004-06-06,西2舍226
04044310,吴雄凌,男,176.0,2004-05-19,南2舍721
04044320,方和轩,男,176.0,2004-11-29,南1舍631
04044331,张婉芃,女,158.72,2004-07-28,北2舍240
04044340,陈礼魏,男,168.0,2005-01-23,南1舍604
04044350,王奕祺,男,182.0,2004-02-01,东2舍811
04044361,唐雪云,女,164.72,2004-04-29,南1舍913
04044370,秦礼坤,男,180.0,2004-06-28,东2舍516
04044380,潘玮林,男,180.0,2004-01-30,西1舍506
04044391,王铃纨,女,165.31,2004-12-06,北2舍917
04044401,张镱驰,女,171.21,2004-10-14,北1舍603
04044411,朱君茵,女,169.33,2004-04-24,东2舍131
04044420,李豪聚,男,177.0,2003-09-22,北2舍429
04044430,蔡政业,男,160.0,2004-05-26,东2舍106
04044440,岳亭淼,男,172.0,2004-04-09,东2舍321
04044450,唐船盛,男,168.0,2004-08-03,北2舍732
04044461,郝茜南,女,183.84,2003-11-04,西2舍319
04044471,李瑾璟,女,177.3,2003-08-29,南2舍227
04044480,刘盛睿,男,175.0,2004-10-21,南1舍835
04044490,张衍存,男,164.0,2004-06-11,南2舍814
04044501,李桂沁,女,161.08,2005-03-16,北2舍207
04044511,张睿好,女,156.88,2004-03-17,南2舍414
04044521,夏超眉,女,162.56,2005-04-16,北2舍728
04044530,党浦柏,男,174.0,2004-03-10,南2舍810
04044541,周越瑶,女,167.32,2004-03-28,东1舍927
04044551,卢煜虞,女,166.4,2004-10-28,北2舍330
04044561,吴樱雯,女,163.92,2005-03-10,南2舍223
04044570,范宣星,男,183.0,2004-12-12,西2舍928
04044581,吴木妍,女,160.91,2005-03-29,东1舍126
04044591,薛园璟,女,164.23,2004-02-27,北1舍425
04044600,张国川,男,171.0,2004-09-06,东2舍632
04044610,梁祺船,男,185.0,2004-05-23,南2舍236
04044621,卢秀蓉,女,161.58,2004-02-24,东2舍735
04044630,叶钦书,男,179.0,2004-03-07,南1舍824
04044640,郭示漾,男,163.0,2004-11-03,北1舍318
04044651,陈宇翔,女,153.22,2004-10-15,西2舍904
04044661,潘歆涟,女,165.86,2003-09-09,南2舍533
04044670,马贯瑜,男,163.0,2004-09-30,西1舍828
04044680,李晗强,男,175.0,2004-10-26,西2舍626
04044691,陈梓宁,女,161.69,2003-11-05,东1舍130
04044701,吴凤若,女,168.58,2004-04-15,西1舍239
04044710,张风瀛,男,180.0,2004-05-13,南2舍613
04044720,黄泽波,男,181.0,2004-06-18,东2舍228
04044731,刘颖甜,女,171.87,2004-05-27,南1舍702
04044740,边榜玮,男,180.0,2004-11-15,东2舍905
04044751,江会靖,女,163.22,2004-10-28,南2舍425
04044760,陈谱单,男,178.0,2004-05-23,东1舍104
04044770,齐晗锦,男,173.0,2004-07-14,南1舍516
04044780,赵子诤,男,177.0,2004-05-05,南2舍516
04044790,向庆圣,男,162.0,2005-03-26,西2舍216
04044801,杨芝柔,女,153.98,2004-09-24,东1舍512
04044811,黄希钰,女,170.51,2003-12-11,南2舍826
04044821,孔茹香,女,165.35,2004-03-10,北1舍438
04044830,张业存,男,170.0,2004-10-19,南2舍826
04044841,田琴瑶,女,162.25,2005-01-07,西1舍203
04044851,王谷玫,女,168.27,2005-03-29,南2舍137
04044860,黄宇凰,男,179.0,2004-03-21,南1舍714
04044870,赵登晋,男,167.0,2004-11-16,东1舍515
04044880,焦咏儒,男,169.0,2004-12-26,西1舍720
04044890,苏罡庆,男,164.0,2004-05-16,西1舍108
04044901,李超茜,女,159.05,2005-03-24,东1舍924
04044911,张葵黛,女,163.17,2005-01-04,北2舍427
04044920,郭亭宏,男,184.0,2004-03-08,西1舍112
04044930,李谦示,男,163.0,2004-11-16,南1舍336
04044941,郑丹柳,女,162.95,2004-03-01,北1舍929
04044951,张觅贻,女,160.54,2005-01-21,南2舍916
04044961,李风芃,女,155.38,2004-10-29,南1舍123
04044971,沈怜琳,女,162.09,2004-03-27,东1舍622
04044981,谢舞媱,女,150.84,2003-11-13,东1舍715
04044990,符骏谊,男,175.0,2004-10-02,西2舍232
04045001,曾煜新,女,161.03,2004-10-25,北2舍432
04045010,郑刚征,男,161.0,2004-05-18,南1舍117
04045021,石锦爽,女,155.51,2004-03-30,东1舍626
04045031,杨晴钰,女,152.72,2004-06-08,西1舍539
04045041,金雪柳,女,162.01,2004-02-11,西1舍136
04045051,王芷桂,女,160.71,2004-07-07,南2舍840
04045061,张筠盼,女,146.24,2004-12-08,北2舍804
04045071,孙柳蓝,女,168.58,2004-11-11,西2舍320
04045080,徐朕琪,男,182.0,2003-08-19,北1舍922
04045090,袁宝谦,男,153.0,2004-09-29,北2舍114
04045100,张垒航,男,173.0,2004-04-04,东1舍514
04045111,余宇妍,女,163.52,2003-10-29,东1舍818
04045121,龙素珊,女,170.97,2004-02-17,西1舍937
04045130,徐榜轼,男,178.0,2005-03-24,南1舍224
04045140,李楠克,男,175.0,2003-07-06,北1舍718
04045151,叶潇林,女,166.36,2004-05-01,南1舍207
04045161,林岚逸,女,170.32,2004-01-16,东2舍221
04045170,范宣远,男,163.0,2004-07-14,南1舍820
04045180,金群含,男,173.0,2004-01-17,北1舍117
04045190,迟飒铠,男,168.0,2003-10-30,北2舍834
04045201,马蕊芃,女,160.71,2004-05-16,西1舍839
04045210,范稹珺,男,160.0,2004-03-13,西2舍632
04045221,李槽维,女,157.82,2004-04-12,西2舍617
04045230,廉胜万,男,172.0,2005-06-10,东2舍339
04045240,高垒竣,男,175.0,2004-05-05,北1舍103
04045250,孙克浩,男,161.0,2003-09-07,南2舍735
04045260,程炎鸿,男,174.0,2004-08-25,东2舍711
04045270,李高宇,男,193.0,2004-01-21,东2舍239
04045280,郭卓襦,男,180.0,2004-09-16,东2舍710
04045291,李环宇,女,155.93,2004-09-15,东2舍128
04045301,欧秋萁,女,158.2,2004-12-10,西2舍319
04045310,吴涵淇,男,162.0,2004-03-26,西1舍110
04045321,张珚仪,女,165.38,2003-11-23,北2舍333
04045330,周高含,男,173.0,2004-07-31,西1舍528
04045341,刘靖艺,女,161.44,2003-12-07,南2舍301
04045350,黄影鹏,男,160.0,2004-11-28,南1舍435
04045360,高言衍,男,192.0,2004-01-21,西2舍230
04045371,徐哓蕊,女,164.45,2005-01-12,北2舍920
04045380,刘子宣,男,184.0,2003-11-22,西2舍630
04045391,王智自,女,163.47,2004-08-19,北2舍108
04045401,赵泽馨,女,159.3,2004-08-04,南2舍821
04045410,彭业骏,男,173.0,2004-06-04,西2舍633
04045420,陈奎昱,男,168.0,2003-12-08,北2舍827
04045430,兰桓亿,男,182.0,2004-08-19,西2舍405
04045440,蒋曦友,男,179.0,2003-09-17,东2舍128
04045451,刘晋惠,女,172.92,2004-03-13,南1舍539
04045461,马易铃,女,150.05,2004-04-16,东1舍731
04045470,杨沧淇,男,164.0,2004-03-12,西2舍334
04045480,王利州,男,165.0,2004-07-08,北2舍111
04045491,黄萱淑,女,166.33,2005-09-10,西2舍837
04045500,蔡蓝昶,男,162.0,2003-11-05,东1舍315
04045511,黄焓妹,女,163.7,2005-01-27,北2舍917
04045520,潘蔚崇,男,171.0,2005-05-07,西2舍214
04045531,徐伊华,女,162.0,2004-02-14,北1舍711
04045540,郭靖驹,男,191.0,2004-03-24,西2舍514
04045551,石悠歆,女,153.97,2004-03-09,南2舍726
04045561,刘惜幽,女,157.23,2004-09-16,东1舍312
04045571,杨钰怡,女,164.99,2004-12-04,南2舍101
04045581,周超菁,女,171.36,2004-06-23,西1舍808
04045590,张珑亨,男,177.0,2004-10-16,南2舍726
04045600,杨语杭,男,173.0,2004-06-07,东1舍223
04045611,李影锦,女,156.62,2004-01-17,东2舍724
04045620,傅国澔,男,172.0,2004-07-27,北1舍112
04045631,潘浩香,女,158.74,2004-12-06,东1舍312
04045641,施霄君,女,161.1,2004-09-03,北2舍812
04045651,杨甜君,女,168.53,2004-11-26,南2舍104
04045661,梁万惜,女,147.99,2003-06-17,东1舍321
